"X1"	"X2"	"X3"
3.6242	0.749166938535777	16.7421096400607
3.6243	0.749140425361779	16.7424695044923
3.6244	0.749113914120147	16.7428293587521
3.6245	0.749087404810663	16.7431892028401
3.6246	0.749060897433112	16.7435490367567
3.6247	0.749034391987276	16.743908860502
3.6248	0.749007888472941	16.7442686740762
3.6249	0.748981386889889	16.7446284774796
3.625	0.748954887237905	16.7449882707123
3.6251	0.748928389516774	16.7453480537745
3.6252	0.748901893726278	16.7457078266664
3.6253	0.748875399866202	16.7460675893882
3.6254	0.748848907936329	16.7464273419402
3.6255	0.748822417936445	16.7467870843225
3.6256	0.748795929866333	16.7471468165353
3.6257	0.748769443725776	16.7475065385789
3.6258	0.74874295951456	16.7478439895428
3.6259	0.748716477232469	16.7482036590945
3.626	0.748689996879286	16.7485633185714
3.6261	0.748663518454797	16.7489229679739
3.6262	0.748637041958785	16.7492826073027
3.6263	0.748610567391035	16.7496422365584
3.6264	0.748584094751331	16.7500018557416
3.6265	0.748557624039457	16.7503614648527
3.6266	0.748531155255199	16.7507210638926
3.6267	0.74850468839834	16.7510806528616
3.6268	0.748478223468664	16.7514402317604
3.6269	0.748451760465958	16.7517998005896
3.627	0.748425299390004	16.7521593593497
3.6271	0.748398840240587	16.7525189080414
3.6272	0.748372383017493	16.7528784466653
3.6273	0.748345927720506	16.7532379752219
3.6274	0.748319474349411	16.7535974937118
3.6275	0.748293022903992	16.7539570021355
3.6276	0.748266573384034	16.7543165004938
3.6277	0.748240125789321	16.7546759887871
3.6278	0.74821368011964	16.7550354670161
3.6279	0.748187236374774	16.7553949351813
3.628	0.748160794554508	16.7557543932833
3.6281	0.748134354658628	16.7561138413227
3.6282	0.748107916686918	16.7564732793002
3.6283	0.748081480639163	16.7568327072161
3.6284	0.74805504651515	16.7571921250713
3.6285	0.748028614314661	16.7575515328662
3.6286	0.748002184037482	16.7579109306014
3.6287	0.747975755683399	16.7582703182775
3.6288	0.747949329252197	16.7586296958951
3.6289	0.74792290474366	16.7589890634548
3.629	0.747896482157575	16.7593484209572
3.6291	0.747870061493726	16.7597077684028
3.6292	0.747843642751899	16.7600671057922
3.6293	0.747817225931879	16.7604264331261
3.6294	0.74779081103345	16.7607857504049
3.6295	0.7477643980564	16.7611450576293
3.6296	0.747737987000512	16.7615043547999
3.6297	0.747711577865573	16.7618636419172
3.6298	0.747685170651368	16.7622229189819
3.6299	0.747658765357681	16.7625821859945
3.63	0.747632361984301	16.7629414429556
3.6301	0.74760596053101	16.7633006898657
3.6302	0.747579560997596	16.7636599267255
3.6303	0.747553163383843	16.7640191535356
3.6304	0.747526767689538	16.7643783702965
3.6305	0.747500373914466	16.7647375770088
3.6306	0.747473982058413	16.7650967736731
3.6307	0.747447592121164	16.7654559602899
3.6308	0.747421204102505	16.76581513686
3.6309	0.747394818002223	16.7661743033837
3.631	0.747368433820103	16.7665334598618
3.6311	0.74734205155593	16.7668926062948
3.6312	0.747315671209491	16.7672517426833
3.6313	0.747289292780573	16.7676108690279
3.6314	0.74726291626896	16.767969985329
3.6315	0.747236541674438	16.7683290915875
3.6316	0.747210168996795	16.7686881878037
3.6317	0.747183798235815	16.7690472739784
3.6318	0.747157429391285	16.769406350112
3.6319	0.747131062462991	16.7697654162052
3.632	0.74710469745072	16.7701244722585
3.6321	0.747078334354257	16.7704835182725
3.6322	0.747051973173389	16.7708425542479
3.6323	0.747025613907901	16.7712015801851
3.6324	0.746999256557581	16.7715605960848
3.6325	0.746972901122215	16.7719196019476
3.6326	0.746946547601588	16.7722785977739
3.6327	0.746920195995489	16.7726375835645
3.6328	0.746893846303701	16.7729965593199
3.6329	0.746867498526013	16.7733555250406
3.633	0.746841152662211	16.7737144807273
3.6331	0.746814808712081	16.7740734263805
3.6332	0.74678846667541	16.7744323620008
3.6333	0.746762126551984	16.7747912875888
3.6334	0.74673578834159	16.7751502031451
3.6335	0.746709452044016	16.7755091086702
3.6336	0.746683117659045	16.7758680041648
3.6337	0.746656785186468	16.7762268896294
3.6338	0.746630454626069	16.7765857650645
3.6339	0.746604125977636	16.7769446304709
3.634	0.746577799240955	16.7773034858489
3.6341	0.746551474415813	16.7776623311994
3.6342	0.746525151501998	16.7780211665227
3.6343	0.746498830499295	16.7783799918195
3.6344	0.746472511407493	16.7787388070904
3.6345	0.746446194226377	16.7790976123359
3.6346	0.746419878955735	16.7794564075567
3.6347	0.746393565595354	16.7798151927532
3.6348	0.746367254145021	16.7801739679262
3.6349	0.746340944604524	16.7805327330761
3.635	0.746314636973649	16.7808914882035
3.6351	0.746288331252183	16.7812502333091
3.6352	0.746262027439913	16.7816089683934
3.6353	0.746235725536628	16.7819676934569
3.6354	0.746209425542113	16.7823264085003
3.6355	0.746183127456157	16.7826851135242
3.6356	0.746156831278546	16.783043808529
3.6357	0.746130537009069	16.7834024935155
3.6358	0.746104244647511	16.7837611684841
3.6359	0.746077954193663	16.7841198334355
3.636	0.746051665647308	16.7844784883701
3.6361	0.746025379008237	16.7848371332887
3.6362	0.745999094276236	16.7851957681918
3.6363	0.745972811451093	16.78555439308
3.6364	0.745946530532595	16.7859130079537
3.6365	0.74592025152053	16.7862716128137
3.6366	0.745893974414686	16.7866302076605
3.6367	0.74586769921485	16.7869887924947
3.6368	0.745841425920809	16.7873473673168
3.6369	0.745815154532353	16.7877059321274
3.637	0.745788885049268	16.7880644869271
3.6371	0.745762617471342	16.7884230317165
3.6372	0.745736351798363	16.7887815664962
3.6373	0.74571008803012	16.7891400912667
3.6374	0.745683826166399	16.7894986060286
3.6375	0.745657566206989	16.7898571107824
3.6376	0.745631308151677	16.7902156055289
3.6377	0.745605052000252	16.7905740902685
3.6378	0.745578797752502	16.7909325650018
3.6379	0.745552545408215	16.7912910297294
3.638	0.745526294967178	16.7916494844519
3.6381	0.74550004642918	16.7920079291698
3.6382	0.74547379979401	16.7923663638837
3.6383	0.745447555061455	16.7927247885942
3.6384	0.745421312231303	16.7930832033019
3.6385	0.745395071303342	16.7934416080074
3.6386	0.745368832277362	16.7938000027112
3.6387	0.74534259515315	16.7941583874139
3.6388	0.745316359930495	16.794516762116
3.6389	0.745290126609184	16.7948751268182
3.639	0.745263895189007	16.795233481521
